Source,Target
Gurpreet Kaur Bhangu,Harleen Kaur
Akshaye Khanna,Mita Vasisht
Indira Tiwari,Nawazuddin Siddiqui
Javed Jaffrey,Tom Alter
Kay Kay Menon,Nikhil Ratnaparkhi
Randeep Hooda,Shraddha Kapoor
Aparna Balamurali,Vineeth
Bharat Dabholkar,Suresh Chatwal
Ajit Vachani,Reema Lagoo
Brahm Bhardwaj,Madan Puri
Deep Raj Rana,Murli Sharma
Jitendra Joshi,Vrishasen Dabholkar
Payel Sarkar,Rajat Ganguly
Gajraj Rao,Shashanka Ghosh
Hrishitaa Bhatt,Paresh Rawal
Dileesh Pothan,Karthika Muraleedharan
Kottayam Pradeep,Sudhi Koppa
Mousam,Vatsal Dubey
Shah Rukh Khan,Tom Alter
Om Puri,Ron Smoorenburg
Kapil Punjabi,Madhurima Banerjee
Lakshmi Priyaa Chandramouli,Nasser
Navin Nischol,Shahana Goswami
Dileep Raj,Roger Narayan
Archit Deodhar,Swati Chitnis
Jinu Joseph,Soubin Shahir
Mallika Sherawat,Zeenat Aman
Anjan Srivastav,Meenakshi Dixit
Mamata Shankar,Sauraseni Maitra
Asha Sarath,Santhosh Keezhattoor
Prajakta Koli,Rohit Saraf
Shilpa Mehta,Sonali Sachdev
Jackie Shroff,Manu Rishi Chadha
Lakha Lakhwinder Singh,Yograj Singh
Sagar Arya,Sukant Goel
Sambhaji Sasane,Taneea Rajawat
Johnny Lever,Yunus Parvez
Sharad Kelkar,Shruti Haasan
Lehar Khan,Tannishtha Chatterjee
Bhavani Prakash,Prabhu Mundkur
Nikhil Dwivedi,Pitobash
Alka Amin,John Abraham
Anupam Kher,Rajesh Kumar
Atul Kulkarni,Pavan Malhotra
Danny Denzongpa,Shivaji Satham
Kiron Kher,Pavan Malhotra
Gurmeet Sajan,Prakash Gadhu
Mallika Sherawat,Zayed Khan
Arun Nalawade,Sachin Khedekar
Gaurika Bhatt,Mohinder Gujral
Jaggi Singh,Karamjit Anmol
Mangesh Desai,Smita Tambe
Debdut Ghosh,Rajesh Sharma
Kathir,Rahasya Gorak
Isha Koppikar,Pavan Malhotra
Nauheed Cyrusi,Rajpal Yadav
Harsh Chhaya,Madhavan
Mahira Khan,Shah Rukh Khan
Sushant Singh Rajput,Vikramjeet Virk
Asif Ali,Siddique
Rahul Vohra,Saurabh Shukla
Abhishek Banerjee,Mouni Roy
Anupama Kumar,Selvaah
Aneesha Shah,Moin Khan
Jackie Shroff,Vennela Kishore
Akhilendra Mishra,Brij Gopal
Sandeep Varanasi,Trishara
Madhavan,Siddharth Kher
Prakash Raj,Sudhanshu Pandey
Ankur Vikal,Victor Banerjee
Anita Meet,Manpneet Grewal
Arjunan,Vijay Sethupathi
Kunika,Soni Razdan
Kishori Balal,Subodh Bhave
Gulshan Grover,Kanwaljeet Singh
Dhruv Ganesh,Siddharth Kher
Deepak Dobriyal,Seema Biswas
Aparshakti Khurana,Jitendra Shastri
Amruta Patki,Mrinalini Sharma
Ashok Selvan,Siddarth
Adarsh Gourav,Seema Biswas
Mona Ambegaonkar,Sanjeeda Sheikh
Adil Hussain,Suresh Oberoi
Emraan Hashmi,Gautam Gulati
Raghuvir Yadav,Shilpa Shetty
Ravindra Mankani,Yatin Karyekar
Kader Khan,Reema Lagoo
Manish Chaudhary,Shama Sikander
John Abraham,Mouni Roy
Richa Chadha,Talib Mehdi
Mohammed Zeeshan Ayyub,Vidya Balan
Avinash Tiwary,Rasika Dugal
Jaya Bhaduri,Manoj Bajpayee
Deepak Jha,Shalini Mohan
Kishori Balal,Rani Mukerji
Mona Ambegaonkar,Shefali Chauhan
Moumita Talukdar,Sulakshana Baruah
Saurabh Dubey,Shubhangi Latkar
Kiran Kumar,Zarina Wahab
Anil Kapoor,Manoj Bajpayee
Rupan Bal,Sonia Mann
Anand Tiwari,Shaunak Sengupta
Arvind Deshpande,Kamal Hassan
Aamir Khan,Saif Ali Khan
Kajol,Salman Khan
Rahul Singh,Ravi Gossain
Marco Canadea,Yogendra Tikku
Girija Oak,Saiyami Kher
Balachandran Chullikadu,Tini Tom
Mahesh Bhatt,Nikhil Ratnaparkhi
Geetanjali Kulkarni,Rashi Mal
Avtar Gill,Shah Rukh Khan
Hardeep Gill,Sukhdev Barnala
John Abraham,Usha Uthup
Anmol Limbu,Banita Lagun
Jazzy B,Rana Ranbir
Om Puri,Rana Jung Bahadur
Hrithik Roshan,Sahidur Rahaman
Rachit Behl,Vikram Kochhar
Black Pandi,Saravanan
Durai Ramesh,Sudhakar
Arvind Swamy,Ashok Selvan
Sahila Chaddha,Shah Rukh Khan
Neha Joshi,Tejashree Pradhan
Kashish Singh,Rahul Singh
Rajeev Khandelwal,Samiksha Singh
Naseeruddin Shah,Vikram Gokhale
Emraan Hashmi,Vidyut Jamwal
Santosh Juvekar,Usha Nadkarni
Manoj Bajpayee,Neeru Bajwa
Ravi Kishan,Shreyas Talpade
Kamlesh Gill,Rakul Preet Singh
Abdur Rehman,Nishat Mallick
Suhita Thatte,Vishwas Kini
Amyra Dastur,Vineet Kumar Singh
Celina Jaitly,Johnny Lever
Neha Uberoi,Sanjay Dutt
Daisy Irani,Hrishitaa Bhatt
Karisma Kapoor,Mukesh Rishi
Rajeshwari Kharat,Suraj Pawar
Sathish,Sathyaraj
Jimmy Shergill,Rajesh Khera
Dhruv Ganesh,Madhavan
Anita Shabdish,Meghna Malik
Bajrangbali Singh,Brijendra Kala
Ambrish Saxena,Rachel Saanchita Gupta
Shrikant Yadav,Swandand Raikar
Katie Leung,Rufus Jones
Aditya Lakhia,Paul Blackthorne
Rajat Barmecha,Tim Man
Nana Patekar,Sanjay Mishra
Rajendra Gupta,Ravi Kishan
Akshay Kumar,Piyush Mishra
Mahesh Gupta,Nikhil Dwivedi
Rohan Joshi,Vinay Pathak
Nishikant Rawji,Shwetambari Ghute
Aamir Khan,Jyoti Pawar
Mahesh Manjrekar,Ratna Pathak Shah
Amrish Puri,Navin Nischol
Liam Cunningham,Tom Hiddleston
Milind Pathak,Resham Tipnis
Anil Kapoor,Shefali Shah
Rahul Singh,Vijay Raaz
Rohan Mobarsa,Trimala Adhikari
Amitabh Bachchan,Asrani
Mark Farokh Parakh,Vikas Kumar
Nasser,Sameera Reddy
Shivani Raghuvanshi,Shweta Tripathi
Amarjeet Amle,Saurabh Shukla
Aishwarya,Samantha Ruth Prabhu
Prashant Chainani,Shakeel Khan
Girija Oak,M.K. Raina
Jimit Trivedi,Riva Arora
Amruta Subhash,Renuka Daftardar
Lillete Dubey,Ranvir Shorey
Divya Sripada,Naveen Chandra
Prasad Oak,Sonali Kulkarni
Brijendra Kala,Chandrachoor Rai
Manuj Sharma,Sadiya Siddiqui
Mohnish Bahl,Sunil Shetty
Javed Sheikh,Preity Zinta
Atharva Karve,Nandu Madhav
Sarah-Jane Dias,Tusshar Kapoor
Anupam Kher,Kangana Ranaut
Krishna Sekhar,Vaibhav Reddy
Mime Gopi,Santhosh Prathap
Dino Morea,Rohini Hattangadi
Nirupa Roy,Vinod Khanna
Aamir Ahmed,Narendra Jetley
Anupam Kher,Jimmy Shergill
Rajendra Sethi,Rakesh Bedi
Nedumudi Venu,Siddarth
Arjun Rampal,Preity Zinta
Kaustubh Narain,Neha Bam
Dermot Crowley,Michael McElhatton
Manish Bhavan,Viraaj Modgill
Dinesh Lamba,Shahid Kapoor
Harjap Singh Bhangal,Jimmy Shergill
Bobby Deol,Purnima Varma
Sharib Hashmi,Shivam Pradhan
Syna Anand,Viineet Kumar
Saif Ali Khan,Somy Ali
Paresh Rawal,Raghuvir Yadav
Asin,Manoj Pahwa
Madhuri Dixit,Saeed Jaffrey
Gul Panag,Jogi
Anantharam Karthik,Arpita Banerjee
Sandhya Mridul,Sunny Leone
Abhishek Duhan,Alka Badola Kaushal
Nana Patekar,Sanjay Kapoor
Navin Prabhakar,Smita Jaykar
Ileana D'Cruz,Pavan Malhotra
Shahana Goswami,Vishal Malhotra
Aditi Rao Hydari,Rakul Preet Singh
Burak Satıbol,Sermiyan Midyat
Gargi Datar,Tinnu Anand
Monikangana Dutta,Shernaz Patel
Mukesh Rishi,Sahil Gilbile
Bir Sakuja,Lalita Pawar
Manoj Bajpayee,Prateik
Priya Bapat,Suchitra Bandekar
Barun Chanda,Priyanka Sarkar
Farid Azad Khan,Priyanshu Chatterjee
John Abraham,Narendra Jha
Sharvani Suryavanshi,Vikas Kumar
Akhilendra Mishra,Kim Sharma
Harby Sangha,Payal Rajput
Ila Arun,Padmavati Rao
Anshuman Jha,Neha Chauhan
Anandhu,Binny Rinky Benjamin
Darshan Jariwala,Preeti Desai
Pratap Pothen,Renji Panicker
Ashwin Kaushal,Raveena Tandon
Sandeep Avchat,Savita Prabhune
Dr. Rajendra Prasad,Pujitha Ponnada
Darshan Jariwala,Sushmita Mukherjee
Kajol,Kanwaljeet Singh
Mayur Khandge,Mohit Gokhale
Javed Sheikh,Nikhil Bhagat
Rohit Shetty,Tusshar Kapoor
Navneet Nishan,Pramod Moutho
Benu Kalsi,Shah Rukh Khan
Adil Hussain,Nandini Bora
Deepali Pansare,Mahesh Manjrekar
Lalita Pawar,Rashid Khan
Eesha Rebba,Jagapathi Babu
Abhishek H.N.,Pooja
Mukul Dev,Sharman Joshi
Dilip Prabhavalkar,Vrinda Gajendra
Anjan Srivastav,Priyanka Chopra
Cole Howard,Jennifer Cameron
Deven Verma,Urmila Matondkar
Anand Goradia,Santosh Juvekar
Ashwin Kaushal,Mukesh Khanna
Arvind Swamy,Prasanna
Anvil Laloo,Merlvin Mukhim
Adil Hussain,Shiv Pandit
Makrand Deshpande,Virendra Saxena
Manju Singh,Priyanka Chopra
Harish Verma,Vrajesh Hirjee
Rajiv Thakur,Vrajesh Hirjee
Paresh Rawal,Rahul Dev
Aakshath Das,Shweta Basu Prasad
Dilip Joshi,Govind Namdeo
Dilip Tahil,Smita Jaykar
Harish Verma,Yograj Singh
Amin Hajee,Koena Mitra
Mouni Roy,Rajesh Shringarpure
Gaurav Kothari,Gaurav Paswala
Ashwini Apte,Bharat Jadhav
Sirivennela Yanamandhala,Vikas Vasistha
Suchitra Pillai,Syna Anand
Satyendra Kapoor,Tinnu Anand
Divya Dutta,Vijay Raaz
Mohanlal,Narein
Kajol,Pankaj Tripathi
Madhuri Sanjeev,Sidharth Malhotra
Harsh Sethi,Tarlochan Singh
Gary Oldman,Julian McMahon
Kanika Shivpuri,Vasundhara Kaul
Avtar Gill,Manpreet Singh
Rajeev Gupta,Vikrant Massey
Deven Verma,Shubha Khote
Kareena Kapoor,Satish Kaushik
Swati Das,Vivek Yadav
Delhi Ganesh,Parvathy
Akshay Pendse,Sachin Khedekar
Johny Lever,Neeraj Vora
Manuj Sharma,Vikas Kumar
Diya Mirza,Kiron Kher
Rajesh Vivek,Vishwa Badola
Satarupa Das,Trimala Adhikari
Gautmik,Raj Bhansali
Amit Sial,Siddhant Kapoor
Amitabh Bachchan,Anupam Kher
Mukesh Chhabra,Nawazuddin Siddiqui
Bharat Ganeshpure,Praveen Tarde
Kunaal Roy Kapur,Veerendra Saxena
Isha Koppikar,Sushmita Sen
Alia Bhatt,Kareena Kapoor
Amarjeet Amle,Kishore Kadam
Mammootty,Salim Kumar
B.B. Verma,Harman Virk
Aashish Chaudhary,Delnaaz Paul
Huma Qureshi,Naseeruddin Shah
Manish Chaudhary,Raaghav Chanana
Howard Rosemeyer,Rasika Dugal
Raghavan,Satya Dev
Nandita Das,Rahul Bose
Gaurav Pandey,Nathan Jones
Hiten Tejwani,Yashpal Sharma
Ayra,Deepann
Joju George,Vinod Sagar
Deepak Dobriyal,Sucheta Khanna
Hari,Simran
Rituparna Sengupta,Vinod Nagpal
Anand Goradia,Kamlesh Sawant
Paresh Ganatra,Poorna Jagannathan
Asit Kumar Sen,Shammi Kapoor
Ankit Narang,Ved Thappar
Johny Antony,Shobana
Jinu Joseph,Sujith Shankar
Manuj Sharma,Smita Tambe
Rajit Kapoor,Sonali Sachdev
Hrishitaa Bhatt,Mohnish Bahl
Kaizaad Kotwal,Vipin Sharma
Anupam Kher,Mushtaq Khan
Agnello Dias,Avijit Dutt
Anirban Bhattacharya,Arijit Dutt
Deepak Subramanya,Vedashree Rao
Kamil Shaikh,Kritika Pande
Hazel Keech,Salim Baig
Amrish Puri,Madhuri Bhatia
Danish Husain,Poonam Dhillon
Mamata Shankar,Raashul Tandon
Kashmira Irani,Vipin Sharma
M. Sasikumar,Rajnikanth
Gautmik,Yashaswini Dayama
Muthukumar,Nasser
Dalip Tahil,Manoj Pahwa
Iravati Harshe,Nana Patekar
Shruthi Haasan,Uko
Devansh Doshi,Mona Ambegaonkar
Diljit Dosanjh,Mahabir Bhullar
Katrina Kaif,Rajiv Lakshman
Seema Biswas,Veena Jamkar
Parmeet Sethi,Sunny Kaushal
Satyadev Dubey,Shreeram Lagoo
Priyamani,Roma
Abhay Deol,Ranvir Shorey
Nasser,Nawazuddin Siddiqui
Manoj Pahwa,Naseeruddin Shah
Delhi Ganesh,Suriya
Aditya Srivastava,Imtiaz Ali
Lisa Durupt,Michael Dobson
Ashish Duggal,Mukul Dev
Gargi Shitole,Shishir Sharma
Shiney Ahuja,Sohrab Ardeshir
Baby Maya,Shobana
Manav Kaul,Sumeet Vyas
Boman Irani,Sonakshi Sinha
Gajraj Rao,Kishore Kadam
Ashish Duggal,Dally Daljit
Indrani Haldar,Sudipta Chakraborty
Joju George,Thanuja Karthik
Chitra Lakshmanan,Ganesh Venkatraman
Nedumudi Venu,Prakash Raj
Banita Thakuriya,Pakija Begum
Arshima Thapar,Priya Marathe
Indrans,Seethabaala
Loveleen Mishra,Radhika Madan
Rajat Kapoor,Suhasini
Mohan Joshi,Sanjay Dutt
Jimmy Moses,Mahabir Bhullar
Jyoti Joshi,Usha Nadkarni
Jayaprakash,Saranya Ponvannan
Dia Mirza,Vicky Kaushal
Mohsin Ali Khan,Munir Kabani
Kishore Kumar G.,Nassar
Bharat Kapoor,Smita Patil
Amitabh Bachchan,Charmy Kaur
Anthony Mackie,James Rebhorn
Lily Travers,Simon Callow
Subhashini Ali,Umesh Mehra
Ehsan Khan,Yashodhan Bal
Disha Patani,Sonu Sood
Barun Chanda,Sonamoni Jayant Gadekar
Manoj Joshi,Rajkummar Rao
Abhishek Bachchan,Sanya Malhotra
Amit Sial,Evelyn Sharma
Arjun Rampal,Urmila Matondkar
Dipannita Sharma,Juhi Chawla
Priya Marathe,Vasundhara Kaul
Beena,Shah Rukh Khan
Jeetendra,Mandakini
Munishkanth,Raj Arjun
Divya Dutta,Mohan Agashe
Murli Sharma,Prabhas
Pakoda Pandi,Prithviraj Sukumaran
Asrani,Rahul Bose
Nidhi Singh,Sunny Hinduja
Puneet Issar,Umesh Shukla
Komal Singh,Shalini Mohan
Anjana Sukhani,Madhu Shalini
Chitra Lakshmanan,Santhanam
Ishaani Krishna,Joju George
Prince Kanwaljit Singh,Tarlochan Singh
Parikshat Sahni,Vikas Bhalla
Rajesh Tailang,Sheeba Chaddha
Rani Mukerji,Vijay Raaz
Kainaz Motivala,Sunny Leone
Amey Wagh,Anita Date
Iqbal Sultan,Shantilal Mukherjee
Pippa Bennett-Warner,Rory Fleck Byrne
Karuna Pandey,Ved Thappar
Kanchan Mullick,Kharaj Mukherjee
Nirmal Rishi,Shavendra Mahal
Gashmeer Mahajani,Seema Deshmukh
Satinder Sartaaj,Sophie Stevens
Ammy Virk,Sardar Sohi
Aditya Srivastava,Zakir Hussain
Ashima Narwal,Sanjith Hegde
Jamie Lever,Sharat Saxena
Indrans,Vijay Babu
Ahan Nirban,Akarsh Khurana
Purab Kohli,Rahul Vohra
Abhishek Bachchan,Sunil Shetty
Asrani,Neha Bhasin
Aneesha Shah,Pallas Prajapati
Rajendra Sethi,Rajneesh Duggal
Anupam Kher,Zakir Hussain
Rajeshwari Kharat,Somnath Awghade
Feroz Khan,Katrina Kaif
Ashish Duggal,Kulraj Randhawa
Amitabh Bachchan,Archana Puran Singh
Chittaranjan Tripathi,Gajraj Rao
Girish Kulkarni,Vineet Kumar Singh
Arya Babbar,Jacqueline Fernandez
Jitendra Joshi,Prateeksha Lonkar
John Vijay,Karthika Muraleedharan
Naman Jain,Raju
Rajneesh Duggal,Vipin Sharma
Savita Prabhune,Subodh Bhave
Aditya Roy Kapoor,Ajay Devgn
Satish Shah,Zain Khan
Raja Hudda,Varun Khettry
Jennifer Cameron,Maya Kay
Nandu Madhav,Prabal Panjabi
Aakash Pandey,Parvin Dabas
Joyraj Bhattacharya,Soumyak Kanti DeBiswas
Meezaan Jaffrey,Sanjay Gurbaxani
Keith Stevenson,Samrat Chakrabarti
Javed Jaffrey,Omi Vaidya
Dulquer Salmaan,Sikander Kher
Amitabh Bachchan,Saurabh Shukla
Kay Kay Menon,Vikram Chatwal
Sohail Khan,Yash Tonk
Dhritiman Chatterjee,Kirti Kulhari
Riya Shukla,Shweta Tripathi
Reema Lagoo,Siddharth Jadhav
Dibyendu Bhattacharya,Shadab Kamal
Dimple Kaur,Simrat Kaur
Hitesh Dave,Mukesh Chhabra
Arshad Warsi,Gilbert Montoya
Hareesh Perumanna,Kottayam Pradeep
David Solomon Raja,Taapsee Pannu
Ganesh Divekar,Parminder Ghumman
Laara Sadiq,Shaista Latif
Anita Meet,Prakash Gadhu
Nina Kulkarni,Smita Tambe
Aneesha Shah,Damian Alexander D'Souza
Harish Verma,Isha Rikhi
Sally Field,Tim Blake Nelson
Salman Khan,Samaira Rao
Amy Maghera,Shafin Patel
Adil Hussain,Genelia D'souza
Anupam Kher,Satish Kaushik
Seema Adhikari,Seema Biswas
Anup Soni,Johnny Lever
Makarand Anaspure,Vidyadhar Joshi
Dolly Singh,Ravi Patel
Kaustubh Kumar,Vikramjeet Virk
Masood Akhtar,Prem Chopra
Konkona Sen Sharma,Manoj Pahwa
Guggu Gill,Yograj Singh
Chetan Sharma,Shruti Sharma
Bikramjeet Kanwarpal,Mita Vashisht
Ajay Devgn,Farida Jalal
Shweta Bhardwaj,Vivek Oberoi
Danish Husain,Norma Lobo
Sharat Saxena,Tiku Talsania
Prakash Belawadi,Sanjay Narvekar
Hobby Dhaliwal,Rajiv Thakur
Lakshmi Manchu,Priyadarshi Pullikonda
Mahesh Manjrekar,Salman Khan
Anish Kuruvilla,Dayanand Reddy
Arya Babbar,Roshan Seth
Gulshan Grover,Raj Babbar
Shivaji Guruvayoor,Tini Tom
Karan Aanand,Meenakshi Dixit
Jimmy Shergill,Naseeruddin Shah
Mahira Khan,Sheeba Chaddha
Munivenkatapa,Trishara
Kamini Khanna,Soha Ali Khan
Bobby Deol,Irrfan Khan
Nandu Madhav,Sandip Pathak
Jimmy Shergill,Rajiv Gupta
Fardeen Khan,Salman Khan
Mahesh Manjrekar,Makarand Anaspure
Rajit Kapoor,Sushmita Mukherjee
Mukesh Tiwari,Shah Rukh Khan
Keshto Mukherjee,Usha Kiran
Jagapathi Babu,Naveen Chandra
Deepti Gujral,Satish Shah
Manav Vij,Prabhjyot Singh
Abbas,Vismaya
Parveen Choudhary,Shammi Kapoor
Arun Mukherjee,Sujan Mukherjee
Bruna Abdullah,Riteish Deshmukh
Kashyap Bharbhaya,Rajesh Sharma
Elli Avram,Varun Sharma
Amitabh Bachchan,Sadashiv Amrapurkar
Harnek Aulakh,Suvinder Vikky
Julian McMahon,Liam Hemsworth
Inaamulhaq,Sharib Hashmi
John Abraham,Vipin Bhali
Shubha Khote,Vandana Gupte
Sudhi Koppa,Tanvi Ram
Siddarth Jadhav,Vaibhav Mangale
Amitabh Bachchan,Ranjeeta Kaur
Aditya Sharma,Raj Dhaliwal
Bipasha Basu,Nana Patekar
Preity Zinta,Sushma Seth
Akash Thosar,Manisha Koirala
Indraneil Sengupta,Masood Akhtar
Siddharth,Varun Dhawan
Pratik Gandhi,Ragi Jani
Amitosh Nagpal,Keith Stevenson
Mohnish Bahl,Vikas Bhalla
Jyoti Joshi,Sahil Gilbile
Makrand Deshpande,Rinke Khanna
Mukesh Chhabra,Vicky Kaushal
Ileana D'Cruz,Priyanshu Chatterjee
Johny Lever,Neil Nitin Mukesh
Shruthi Haasan,Thanmayi
Ajay Shankar,Vikas Kumar
Nikhil Chopra,Shruti Viswan
Deepak Dobriyal,Neil Nitin Mukesh
Rolan Bykov,Zeenat Aman
Imran Khan,Manjari Fadnis
Navdeep,Poonam Kaur
Nina Wadia,Rishi Kapoor
Happy Ranjit,Shadab Kamal
Ben Diskin,Lindsay Torrance
Amrish Puri,Tinnu Anand
Alam Khan,Jitendra Kumar
Amrish Puri,Mahima Chaudhry
Nasser,Santhanam
Diya Chalwad,Nathalia Kaur
Hassan Zaidi,Puru Chibber
Rahat Kazmi,Sonal Sehgal
Tanvi Azmi,Vidya Balan
Aditya Raj Sharma,Rajesh Kava
Hima Singh,Saharsh Kumar Shukla
Manjari Fadnis,Sheeba Chaddha
Manava Naik,Siddarth Jadhav
Paresh Rawal,Pavan Malhotra
Mona Singh,Sanjay Mishra
Reema Debnath,Sakha Kalyani
Faraaz Servaia,Ranbir Kapoor
Manu Rishi Chadha,Priyanka Bose
Geetanjali Kulkarni,Rahul Vohra
Chinmai Chandranshuh,Vishesh Tiwari
Abhishek Bachchan,Roshan Seth
Daya Shankar Pandey,Kulbhushan Kharbanda
Biju Sopanam,Molly Angamaly
Mihir Ahuja,Neeraj Kabi
Paresh Rawal,Rajender Sethi
Lovely Singh,Tripti Dimri
Amin Hajee,Shakeel Khan
Kishore Kumar G.,Rajnikanth
Saif Ali Khan,Sameera Reddy
Isha Talwar,Vikas Verma
Jyoti Joshi,Raghavendra Kadkol
Akshay Kumar,Kulbhushan Kharbanda
Hrishikesh Joshi,Jitendra Joshi
Arya Babbar,Neeru Bajwa
Dulquer Salmaan,Johny Antony
Katrina Kaif,Ranvir Shorey
Annu Kapoor,Priyanka Chopra
Inigo Prabhakaran,Vaibhav Reddy
Riya Shukla,Shivani Raghuvanshi
Michael Adamthwaite,Penelope Wilton
Pavan Malhotra,Sonam Kapoor
Amjad Khan,Iftekhar
Tinnu Anand,Yashpal Sharma
Bhushan Manjule,Sanjay Chaudhri
Kishore,Nedumudi Venu
Madhavan,Mona Singh
Krishnakant,Piyush Mishra
Rahul Bose,Shehzad Khan
Niranjani,Ritu Varma
Jayesh More,Ragi Jani
Deepak Tijori,Sandeepa Dhar
Elena Kazan,Kumar Mayank
Nagarjuna Akkineni,Rajendranath Zutshi
Naseeruddin Shah,Tannishtha Chatterjee
Shafin Patel,Waheeda Rehman
Jugal Hansraj,Saeed Jaffrey
Aamir Khan,Kitu Gidwani
Seema Biswas,Shraddha Kapoor
Ambarish Deshpande,Ketan Karande
Devansh Doshi,Veena Nair
Radhika Menon,Sheetal Singh
Sayani Gupta,Vinay Pathak
Munira Sen,Rohn Malhotra
Ganesan Kaliamoorthy,Yog Japee
Mukesh Tiwari,Shakti Kapoor
Ram Kapoor,Shiney Ahuja
Manav Kaul,Suneel Sinha
Anindya Bandopadhyay,Poulomi Das
Kamal Hassan,Sridevi
Bill Hader,Chris Gibbs
Anil Gawas,Sameer Dharmadhikari
Anil Mange,Ileana D'Cruz
Niteesh Wadhwa,Rasika Agashe
Rajesh Tailang,Rasika Dugal
Annu Kapoor,John Abraham
Destina Mawrie,Enshon Lamare
Rupa Bhimani,Sanchit Wartak
Kalki Koechlin,Pavan Malhotra
Nitin Reddy,Rashmika Mandanna
Adil Hussain,Patricia Hittler
Sajjan,Sulakshana Pandit
Purab Kohli,Rahul Singh
Parvin Dabas,Sandhya Mridul
Johny Antony,Veena Nandakumar
Aahana Kumra,Siddharth Menon
Sathyaraj,Sudeep
Saumya Daan,Shaily Dube
Namrata Shirodkar,Shivaji Satham
Bharati Achrekar,Purab Kohli
A.K. Hangal,Avtar Gill
Nazriya Fahad,S.V. Krishna Shankar
Dharmesh Yelande,Raghav Juyal
Paras Raj Gandhi,Shivam Pradhan
Hussain Shaikh,Priyanka Chopra
Siddhant Karnick,Suparna Marwah
Alok Nath,Tabu
Pooja Batra,Razak Khan
Ambarish Deshpande,Mayur Khandge
Nicole Faria,Suhaas Ahuja
Anant Mahadevan,Mona Ambegaonkar
Gargi Datar,Uday Tikekar
Aamir Khan,Vipin Sharma
Rajendra Nath,Rashid Khan
Rekha,Tanuja
Prem Chopra,Yunus Parvez
Pavan Malhotra,Shahid Kapoor
Ananya Bhat,Sruthi Hariharan
Vinay Pathak,Vipin Sharma
Ashish Verma,Divyendu Sharma
Perizaad Zorabian,Sayaji Shinde
Harssh Singh,Sobhita Dhulipala
Imtiaz Ali,Raj Arjun
Paoli Dam,Veera Kapur Ee
Rajesh Tailang,Sauraseni Maitra
Anil Kapoor,Sameera Reddy
Aditya Narayan,Shah Rukh Khan
Iravati Harshe,Mahie Gill
Deepika Padukone,Satyaraj
Liu Tao,Rory Fleck Byrne
Abhimanyu Singh,Chetan Hansraj
Emraan Hashmi,Tillotama Shome
Danish Husain,Vasundhara Rajput
Ali Asghar,Vijay Maurya
Howard Rosemeyer,Kali Prasad Mukherjee
Imran Khan,Nizhalgal Ravi
Neha Pawar,Rana Ranbir
Bhanu Uday,Hemant Pandey
Pierce Brosnan,Pippa Bennett-Warner
Sacha Baron Cohen,Yahya Abdul-Mateen II
Bipin Gupta,K.N. Singh
Diana Penty,Sadashiv Amrapurkar
Rebecca Hall,Ólafur Darri Ólafsson
Akash Khurana,Madan Joshi
Ankit Gera,Sahil Uppal
Ritwick Chakraborty,Sumanta Mukherjee
Boman Irani,Darshan Pandya
Pavan Malhotra,Priyanka Chopra
Neha Pawar,Rajvir Boparai
Poonam Dhillon,Tanuja
Mikail Gandhi,Purab Kohli
Gaurav Kothari,Niharica Raizada
Shirish,Yogi Babu
Esha Deol,Natassha
Anuranjan Premji,Indrans
Manjot Singh,Sabina Sheema
Abhishek Bachchan,Neha Dhupia
Kangana Ranaut,Mish Boyko
Manimegalai,Sethu Darwin
Nigel Akkara,Santu Mukherjee
Dolly Ahluwalia,Pankaj Kapur
Tannishtha Chatterjee,Vinay Pathak
Gurpreet Ghuggi,Kabir Bedi
Antony Varghese,Binny Rinky Benjamin
Farida Jalal,Himani Shivpuri
Anjum Rajabali,Suhasini Mulay
Plabita Borthakur,Rajit Kapoor
Gautam Kapoor,Purab Kohli
Kartik Aaryan,Siddharth Kak
Sanjay Dutt,Tusshar Kapoor
Chaitanya Sharma,Harleen Sethi
Harman Baweja,Rajesh Vivek
Dipannita Sharma,Purab Kohli
Abir Goswami,Anshikaa Shrivastava
Shakeel Khan,Shayan Munshi
Dolly Ahluwalia,Rajesh Sharma
Jim Sarbh,Ratnabali Bhattacharjee
Kiron Kher,Rani Mukerji
Joy Mathew,Kalabhavan Shajohn
Amitabh Bachchan,Juhi Chawla
Dimple Kapadia,Rajat Kapoor
Arjan Bajwa,Ileana D'Cruz
Atharva Karve,Mohit Gokhale
Archit Deodhar,Vikram Gokhale
Monica Khanna,Viraf Patel
Aarti Chhabria,Sunil Shetty
Rupa Bhimani,Vinod Kulkarni
Ganesh Yadav,Sachin Khedekar
Sanjay Kapoor,Sonam Kapoor
Irrfan Khan,Rajpal Yadav
Radhika Apte,Swara Bhaskar
Devadarshini Chetan,Rao Ramesh
Mangal Kenkre,Spruha Joshi
Manjot Singh,Sumit Suri
Neha Sharma,Sarah-Jane Dias
Daniel Bacon,Rebecca Hall
Harsh Chhaya,Prashant Barot
Lakshmi,Samantha Ruth Prabhu
Subhrajyoti Barat,Sushil Pandey
Boman Irani,Dibyendu Bhattacharya
Anupam Kher,Avtar Gill
Kareena Kapoor,Subhashini Ali
Sunny Wayne,Vineeth Mohan
Jayapradha,Shubha Khote
Aamir Bashir,Bhumi Pednekar
Dolly Bindra,Smita Jaykar
Divya Dutta,Karisma Kapoor
