Source,Target
Jon Plazaola,Ramón Barea
Aitana Sánchez-Gijón,Miguel Ángel Silvestre
César Bandera,Óscar Casas
Asier Etxeandia,Luisa Vides
José Ángel Egido,Miguel de Lira
Belén Cuesta,Luis Jaspe
Arón Piper,Jaime Lorente
Carla Campra,Eduard Fernández
Alma Jodorowsky,Fanny Maurin
Josean Bengoetxea,Uma Bracaglia
Dani Rovira,María Valverde
Luis Alberto García,Mario Guerra
Juan Gea,Julián Villagrán
Iñigo Aranburu,Ramón Aguirre
Debi Derryberry,Jim Cummings
Borja Luna,Ernesto Sevilla
Carolina Penadés,Martín Reyes
Agustín Jiménez,Txell Aixendri
Marta Larralde,Raquel Sierra
Clara Segura,Karra Elejalde
Leander Vyvey,Verónica Forqué
Michelle Jenner,Vicente Romero
Cecilia Freire,Pastora Vega
Mariana Cordero,Ramón Esquinas
Igor Szpakowski,Sílvia Bel
Babou Cham,Fenda Drame
Clara Alonso,Martina Stoessel
David Seijo,Luis Callejo
Carlos Kaspar,Darío Valenzuela
Adrian Grösser,David Solans
Nuria Herrero,Paco León
Charo López,Francesc Garrido
Adriana Ozores,Iván Morales
Juan Carlos Vellido,Manuel Morón
Candela Peña,Liz Lobato
Daniel Grao,Óscar Hernández
Luis Fernández,Nya de la Rubia
Doug Jones,Sergi López
Carlos Blanco,Daniel Holguín
Daniel Grao,Najwa Nimri
Ernesto Alterio,Pilar Castro
Dani Rovira,José Burgos
Carme Elias,Inma Cuevas
Ismael Martínez,Luisa Mayol
Iván Pellicer,Lander Otaola
Kate Winslet,Rhona Mitra
Danna Paola,Ester Expósito
Fenda Drame,Olivier Bony
Luisa Gavasa,Ángela Molina
Garazi Urkola,Yune Nogueiras
Guillermo Toledo,Marta Belmonte
Asier Etxeandia,Imanol Arias
Carla Tous,Mar Ayala
Max Marieges,Norma Nivia
Enric Auquer,Rebeca Montero
Javier Abad,María Guinea
Rebeca Montero,Xan Cejudo
Alba Ribas,Alfonso Bassave
Nora Navas,Yasmina Drissi Sales
Cecilia Dopazo,Imanol Arias
Borja Luna,Luis Jaspe
Hovik Keuchkerian,Susana Abaitua
Luisana Lopilato,Nicolás Furtado
Itziar Lazkano,Son Khoury
Arlette Torres,Carmen Machi
Darko Peric,Itziar Ituño
Belén Rueda,Mima Riera
Font García,Ruth Díaz
Julián López,Mireia Portas
Daniel Chamorro,Álvaro Cervantes
Adriana Paz,Javier Gutiérrez
Daniel Fanego,Yune Nogueiras
Georgina Amorós,Miki Esparbé
Francesc Garrido,Manel Barceló
Juan Carlos Aduviri,María León
Chacha Huang,Ángela Molina
Greta Fernández,María Pujalte
Francesca Piñón,Julián Villagrán
Ali El Aziz,Julia Carnero
Iñigo Aranburu,Jorge Cabrera
Andrea Martin,Crystal Scales
María Guinea,Xabier Deive
Fede Pérez,Xosé Antonio Touriñán
Jordi Sánchez,Moi Camacho
Denis Gómez,Giulia Charm
Leonor Watling,Paula Pier
Antonio Resines,Enrique Villén
Andrés Herrera,Dolores Fonzi
Bronwen Mantel,Halle Berry
Salvador Zerboni,Santiago Meléndez
Belén Chavanne,Oscar Martínez
Santiago Cuquejo,Sara Sanz
Bea Segura,Goize Blanco
Juan Carlos Vellido,Pilar Castro
Iván Pellicer,Ángela Molina
Salim Kechiouche,Sandor Funtek
Carmen Machi,Yon González
Carlos Cuevas,Marcos Franz
Jesse Williams,Lucía Guerrero
Aixa Villagrán,Txell Aixendri
Bernabé Fernández,Javier Hernández
María Guinea,Patrick Criado
Joshua Peace,Sarah Gadon
Joan Pera,Xavi Lite
Carolina Noriega,Moi Camacho
Marta Domingo,Rubén de Eguia
Anna Moliner,Cristóbal Suárez
Adriana Ozores,Dani Rovira
Charo López,Raúl Medina
Dougray Scott,Jessica De Gouw
Chiwetel Ejiofor,Joe Cole
"Carlos Librado ""Nene""",Francesc Orella
Jordi Cruyff,Xavi Hernández
Andrea Carballo,Concha Velasco
Sergio Peris-Mencheta,Teo García
Alex Norton,Matthew Morrison
Fele Martínez,Raúl Fernández
Martina Stetson,Sara Sanz
Leonor Watling,Paula Morado
Arón Piper,Inma Cuesta
Gloria Muñoz,Xavi Lite
Daniel Grao,Verónica Velásquez
Alexandra Jiménez,Eduardo Gómez
Andy Nyman,David Ryall
Carlos Enrique Almirante,Luis Alberto García
Marcos Franz,Pere Ponce
Berta Vázquez,Inma Cuevas
Aleksandar Seksan,Ella Jazz
Júlia Creus,Pepa López
Berta Garcia,Javier Beltrán
César Bordón,César Troncoso
Najwa Nimri,Ramiro Blas
Eduard Fernández,Ricardo Gómez
Alexandra Jiménez,Ricardo Pereira
Iván Morales,Luz Valdenebro
Eneko Sagardoy,Uma Bracaglia
Luisana Lopilato,Oriana Sabatini
Adrián Lastra,Peter Vives
Xavier Estévez,Édgar Vittorino
Enrique San Francisco,Susana Abaitua
Beatriz Olivares,Emilio Palacios
Hayley Atwell,Katherine Kelly
Joan Pera,Rodrigo de la Serna
David Seijo,Juan Pablo Shuk
Karra Elejalde,Àlex Monner
Patrícia Bargalló,Pepa López
Josep Linuesa,Júlia Gibert
Javier Godino,Julian Sands
Diego Boneta,Nathalie Emmanuel
Macarena Gómez,Paco Manzanedo
Kiti Mánver,Malcolm Treviño-Sitté
Natalia de Molina,Roberto Leal
Pol Monen,Verónica Forqué
Asia Ortega Leiva,Natàlia Barrientos
Aitor Urtzelai,Kandido Uranga
José Juan Vaquero,Nathalie Seseña
Fede Pérez,Tamar Novas
Alicia Borrachero,Nuria Herrero
Adriana Ozores,Ana López
Olivia Molina,Yaima Ramos
Adolfo Fernández,Vito Sanz
Alberto Jiménez,Kate del Castillo
Maxi Iglesias,Peter Vives
Javi Coll,Jorge Bosch
Gloria Muñoz,Rodrigo de la Serna
Imanol Arias,Jorge Basanta
María Tasende,Mela Casal
Ingrid Rubio,Manuela Velasco
Jorge Usón,Álvaro Cervantes
Manuela Velasco,Miguel Ángel Silvestre
Alejandro Speitzer,Javier Pereira
Lionel Messi,Victor Valdes
Eduardo Recabarren,Soledad Villamil
Txell Aixendri,Álvaro Cervantes
Adrián Lastra,Hovik Keuchkerian
Carlos Enrique Almirante,Jorge Perugorría
Taylor Schilling,Tom Wilkinson
Alice Braga,Justina Machado
Jaime Lorente,Mina El Hammani
Carolyn Lawrence,Jeffrey Garcia
Joel Bosqued,Karra Elejalde
Xavier Estévez,Àlex Monner
"Carlos Librado ""Nene""",Imanol Arias
Fele Martínez,Iván Morales
Miguel Ángel Silvestre,Niko Verona
Carmen Machi,Hugo Silva
Miquel Fernández,Verónica Forqué
Juli Fàbregas,Mireia Aixalà
Gorka Aguinagalde,Uma Bracaglia
Macarena Gómez,Sergi Subirà
Isabel Naveira,Xosé Antonio Touriñán
Reg E. Cathey,Robert Long
Juan Carlos Aduviri,Pau Cólera
Enrique San Francisco,Hovik Keuchkerian
Antonio de la Torre,Rafael Téllez
Ana Wagener,Anna Castillo
Antonio de la Torre,Manolo Solo
Candela Peña,Verónica Forqué
Darío Grandinetti,Luis Luque
Bruna Cusí,Ruth Díaz
Nausicaa Bonnín,Nerea Barros
Ana Wagener,Eduardo Rosa
Anna Maria Barbany,Oriol Pla
Ester Expósito,Julián Villagrán
Goyo Jiménez,Nathalie Seseña
Luis Tosar,María Vázquez
Natalia Tena,Oona Chaplin
María Pujalte,Silvia Alonso
"Carlos Librado ""Nene""",Álvaro Cervantes
Gonzalo Delgado,Olivia Molinaro Eijo
Belén Cuesta,Tito Valverde
Julián Villagrán,Marian Álvarez
Berta Castañé,Mariona Pagès
Daniel Grao,Jorge Kent
Pierce Brosnan,Rie Miyazawa
Agyness Deyn,Aleksandar Jovanovic
Aura Garrido,Itsaso Arana
Benn Northover,Itziar Aizpuru
Joaquín Climent,Macarena Gómez
Eudald Font,Luis Larrodera
Enric Benavent,José Coronado
Aitor Urtzelai,Gotzon Sánchez
Candela Peña,Mónica López
Inma Cuevas,Per-Olav Sorensen
Garrett Clayton,Nicolas Cage
Muguet Franc,Sergi López
David Solans,Verónica Echegui
Juan Gea,Macarena García
José de la Torre,Pedro Casablanc
Fabio Capello,Jordi Cruyff
Miguel Herrán,Úrsula Corberó
Itzan Escamilla,María Pedraza
Asier Etxeandia,Penélope Guerrero
Hugo Silva,Mario Casas
Harvey Fierstein,John Krasinski
Julio Marticorena,Mahmoud Azim
Dorothy Carroll,Krystle Snow
James Melville,Oliver Steer
Agustín Jiménez,Joan Pera
Katherine Kelly,Rochenda Sandall
Jay Pharoah,Taran Killam
Ezequiel Cipols,Matthew Morrison
Oliver Steer,Sigourney Weaver
Awkwafina,Danielle Macdonald
Marcelo D'Andrea,Nora Navas
Emilio Gutiérrez Caba,Marta Etura
Berta Castañé,Francesc Garrido
Matthew Morrison,Rupert Grint
Enrique Villén,Hugo Silva
Luisa Merelas,Sara Casasnovas
Alicia Borrachero,Carla Tous
Cecilia Gómez,Luis Zahera
Henry Goodman,Luis Rosales
Juan Codina,Teo Planell
Ana Polvorosa,Joaquín Climent
Mikel Losada,Secun de la Rosa
Leo Messi,Victor Valdes
Mario Casas,Secun de la Rosa
Abril Zamora,Chelo Falcón
Jorge Blanco,Ridder van Kooten
Adriana Ozores,Imanol Arias
Diego Ramos,Ridder van Kooten
Carlos Santos,Daniel Currás
David Tennant,Lee Ingleby
Antonio Dechent,Elena Anaya
Mercedes Castro,Xabier Deive
Benn Northover,Paco Tous
Alicia Sánchez,Eduardo Rosa
Lali Espósito,Luis Zahera
Berta Garcia,Joel Bramona
Abel Folk,Daniel Ibáñez
Daniel Fuster,Kandido Uranga
Alberto López,Alfonso Sánchez
Andrea Ros,Jose Coronado
Hovik Keuchkerian,Raquel Salvador
Barry Ward,Juan Diego Botto
Eva Fernández,Isabel Naveira
Giselle Calderón,Ivan Massagué
Jaime Ordoñez,Terele Pávez
Carmen Ruiz,Roberto Álamo
Ana Wagener,Bárbara Lennie
Daniel Ibáñez,Eleonora Wexler
Ana Villagrasa,Unax Ugalde
Mercedes Castro,Patrick Criado
David Seijo,Neus Sanz
Jordi Sánchez,Melody
Diana Gómez,Pere Ponce
Karra Elejalde,Ramón Barea
Chiqui Fernández,Luis Bermejo
Alejandra Onieva,Chiqui Fernández
María Morales,Álvaro Cervantes
Carlos Kaspar,Héctor Alterio
Andrea Duro,Nao Albet
Jason Wishnowski,Sheila Campbell
Lucía Díez,Nora Navas
Inma Cuevas,María Salgueiro
Alexandra Jiménez,Carlos Cuevas
Anna Castillo,Richard Collins-Moore
Goizalde Núñez,Jorge Bosch
Patrick Criado,Pedro Casablanc
Jorge Suquet,Kelly Lua
Inma Cuesta,María Zamora
Alain Hernández,Nikola Stojanovic
Antonio Velázquez,Nadia de Santiago
Laurence Fox,Marta Milans
Arón Piper,María Pedraza
Llorenç González,Maxi Iglesias
Inma Cuevas,Julián Villagrán
Júlia Gibert,Nora Navas
Milena Soliz,Raúl Arévalo
Macarena Gómez,Álvaro Roig
Antonio Banderas,Christa Campbell
David Solans,Manel Barceló
Daniel Currás,Paula Pier
Ana Polvorosa,Candela Peña
Arantza Ruiz,Luisa Rubino
Jimmy Shaw,Sean Maher
Marta Marco,Pere Ponce
Mirella Pascual,Verónica Perrotta
Paulina García,Teresita Evuy
Júlia Gibert,Mireia Oriol
Camila Bossa,Unax Ugalde
Antonio Valero,Oscar Martínez
Ariana Grande,Jay Pharoah
José Sacristán,Maxi Iglesias
Albert Pérez,Miquel Fernández
Aitor Luna,Jorge Basanta
Nuria Prims,Roger Casamajor
Aitana Sánchez-Gijón,Pastora Vega
Adrian Ladron,Manuel Ojeda
Andrés Herrera,Federico Luppi
Nicholas Pinnock,Youssef Kerkour
Belén Rueda,Javier Rey
Carmen Maura,Juan Carlos Vellido
Jimmy Núñez,Lucía Álvarez
María Morales,Álvaro Roig
Cayetana Guillén Cuervo,Julián Villagrán
Alex Brendemühl,Sergio Dorado
Enrique Arce,Paco Tous
Anna Ycobalzeta,Pau Durà
Adrián Lastra,Raquel Salvador
Álvaro Cervantes,Ángela Molina
Irene Escolar,Vito Sanz
Mar Saura,Rodolfo Sancho
Amaia Salamanca,Rafael Spregelburd
Dominic Boyle,Sigourney Weaver
Kandido Uranga,Mamen Duch
Jennifer Jason Leigh,Michael Ironside
Brendan Gleeson,Michael O'Neill
Adrián Salzedo,Clara Alonso
Charles MacGechan,Lewis Rainer
Martina Stoessel,Sofia Carson
Jaime Lorente,Miguel Herrán
Mercedes Sampietro,Roberto Álamo
Bobby Moynihan,Taran Killam
Bruna Cusí,Fernando Esteso
Emilio Gutiérrez Caba,Israel Elejalde
Ivan Massagué,Javier Hernández
Jaroslaw Bielski,Peter Nikolas
Allen Leech,Amy Landecker
José Ángel Egido,Àlex Monner
Alejandro Castiglioni,Gonzalo Delgado
Diego Boneta,Noah Jupe
Jesús Castro,Marco Cáceres
Jorge Kent,Lucía Díez
María Soldi,Santiago Korovsky
Cecilia Suárez,Ernesto Alterio
David Seijo,Giselle Calderón
Blanca Suárez,Miki Esparbé
Adrian Grösser,Pere Ponce
Andrea Martin,Jim Cummings
Jon Kortajarena,Pepe Ocio
Gloria Muñoz,Lupe Cartié Roda
Begoña Vargas,Ben Temple
Aura Garrido,Macarena García
Elvira Mínguez,Sara Sálamo
Adriana Ugarte,Pep Ambròs
Lluís Homar,Sara Casasnovas
Ana Wagener,Pol Monen
Ana Polvorosa,Jon Kortajarena
Ben Temple,Tamar Novas
Ernesto Alterio,Luis Tosar
Carolina Bang,Jaime Ordoñez
Ledicia Sola,Leonor Watling
Hugo Balaguer,Nacho López
Ali El Aziz,Daniel Grao
Laia Costa,Ricardo Darín
Andrés Gertrúdix,Juan Gea
Esther Acebo,Kiti Mánver
Alfonso Sánchez,Mariola Fuentes
Kandido Uranga,Ramón Agirre
Jorge Cabrera,Patxi Santamaría
Pep Anton Muñoz,Raquel Sierra
Alba Ribas,Quim Gutiérrez
Giselle Calderón,Luis Callejo
Moustapha Oumarou,Nora Navas
Emilio Gutiérrez Caba,Mercedes Morán
Kikín Fernández,Ricardo Quevedo
Macarena Gómez,María Morales
Chiqui Fernández,José Sacristán
Macarena García,Mar Saura
Adelfa Calvo,María Pujalte
Charo López,Mar Ayala
Chacha Huang,Iván Pellicer
Lander Otaola,Raúl Medina
Emma Suárez,Sergi López
Unax Ugalde,Yaima Ramos
Boris Ruiz,Yolanda Sey
Carolina Noriega,Goyo Jiménez
Daniel Chamorro,Nuria Mencía
Inma Cuevas,Verónika Moral
Alba Ribas,Bruno Bergonzini
John Leguizamo,Rupert Grint
Patricia Vico,Quim Gutiérrez
Gotzon Sánchez,Kandido Uranga
Adriana Torrebejano,Pep Tosar
Babou Cham,Emilio Buale
Inma Cuevas,Natalia de Molina
Alberto López,Josep Maria Riera
Carmen Machi,Esperanza Elipe
Angela Cremonte,Ernesto Alterio
Paula Malia,Òscar Jarque
Chema Ruiz,Godeliv Van den Brandt
Laura Baena,Maggie Civantos
Lander Otaola,Pepe Rapazote
Andrea Duro,Isa Montalbán
Marc Domènech,Paco Manzanedo
Kellan Lutz,Lucía Guerrero
Abril Zamora,Susana Dans
Dwayne Johnson,Justin Long
Berta Castañé,Iván Morales
David Verdaguer,Oona Chaplin
Alfonso Agra,Mela Casal
Daniel Grao,Ángela Molina
Clara Segura,Javier Gutiérrez
Alain Hernández,Ben Temple
Anthony Head,Shawn Mendes
Marta Aledo,María Isabel Díaz
Samuel Joslin,Tom Holland
Berta Vázquez,Harlys Becerra
Ernesto Alterio,Isaac Hernández
Ana Villagrasa,Pilar Castro
Carla Tous,Charo López
Daniela Rubio,Emma Suárez
Jamie Bamber,Jesse Williams
Itsaso Arana,Javier Cifrián
Eduard Buch,Mario Casas
Ana Wagener,Luis Tosar
Dion Córdoba,Pep Anton Muñoz
Carolina Lapausa,Fernando Solórzano
Andy Nyman,Christa Campbell
Belén Cuesta,Llum Barrera
José Sacristán,Nuria Herrero
Ignacio Mateos,Mariana Cordero
Jay Pharoah,Nicholas Hoult
Nacho López,Oscar Martínez
César Cambeiro,Fede Pérez
Juan Diego Botto,Marta Milans
Crystal Scales,Megan Cavanagh
Miquel García Borda,Sergi López
Marc Domènech,Sergi Subirà
Daniel Currás,Leónidas Chiri
Candela Recio,Francesco Carril
Nausicaa Bonnín,Victoria Abril
Adriana Ozores,Andrea Duro
Carmen Machi,Secun de la Rosa
Álvaro Ogalla,Álvaro Roig
Adelfa Calvo,Juanjo Almeida
Alistair McGowan,Ariana Grande
Cecilia Freire,Javier Rey
Darío Valenzuela,Héctor Alterio
Pepón Nieto,Raphael
Barry Ward,Marta Milans
Elisa Matilla,Javier Mora
Brontis Jodorowsky,Frances Barber
Henry Méndez,Víctor Elías
Gilbert Gottfried,John Krasinski
Ariana Grande,Nicholas Hoult
Matthew Morrison,Mel Brooks
Daniel Ibáñez,Manu Fullola
Talia Pura,Tammy Gillis
Marc Balaguer,Ricardo Pereira
Candi Milo,Martin Short
Antonio Dechent,Marc Domènech
Noah Jupe,Taylor Schilling
Bárbara Lennie,Fede Pérez
Carmen Machi,Nguyen Ngan Ha
Georgina Amorós,Leonardo Cecchi
Camila Bossa,Pilar Castro
Bruno Todeschini,Emma Suárez
Nerea Barros,Yelena Molina
Antonio Durán 'Morris',Tristán Ulloa
Antonio Durán 'Morris',Xosé Antonio Touriñán
Christian Tappán,Dagoberto Gama
Carlo Costanzia,Jesús Mosquera
Manuel Huedo,Marisol Aznar
Adriana Ozores,José Burgos
Daniel Mays,Juan Diego Botto
Inma Cuesta,María Tasende
Leïti Sène,Yolanda Ramos
Andrea Frigerio,Dady Brieva
Eduard Buch,Stefan Weinert
Ploy Jindachote,Tom Holland
Emilio Buale,Paulina García
Jesús Castejón,Roberto Enríquez
Nausicaa Bonnín,Ángela Molina
Charlotte Atkinson,Lewis Rainer
Beatriz Olivares,Macarena Gómez
Alberto Jiménez,Cristina Urgel
Giselle Calderón,Juan Pablo Shuk
Cristina Urgel,Juan Carlos Solarte
Elvira Mínguez,Itziar Aizpuru
Javier Abad,Paula Pier
Roberto Enríquez,Susana Dans
Pep Jové,Rubén de Eguia
Michelle Jenner,Pep Tosar
Manuela Velasco,Pastora Vega
Julián López,Miki Esparbé
Juan Pablo Shuk,Tristán Ulloa
Hovik Keuchkerian,Juanma Cifuentes
Candela Antón,Rubén de Eguia
Enrique Villén,Kandido Uranga
Leonor Watling,Xavier Estévez
Carmela Martins,María Guinea
Craig Stevenson,Lawrence Gilliard Jr.
Jennifer Jason Leigh,Reg E. Cathey
Ian McKellen,Tara Strong
Antonio Banderas,Melanie Griffith
Daniel Horvath,Jeremy Irvine
Allende Blanco,Rubén Ochandiano
Paco Sagarzazu,Tito Valverde
Albert Mora,Luka Peros
Alejandro Castiglioni,Martín Reyes
Tamar Novas,Xavier Estévez
Aura Garrido,Francesca Piñón
Enrique Villén,Secun de la Rosa
James Melville,Lewis MacDougall
Esti Quesada,Macarena García
Mercedes Lambre,Ridder van Kooten
Antonio Durán 'Morris',Joaquín Climent
Pau Poch,Victòria Pagès
Chazz Palminteri,Matthew Morrison
Betsy Turnez,Fele Martínez
Klaudia Dudová,Àngels Bassas
Andrea Frigerio,Julio Marticorena
Álex Gadea,Álex García
David Solans,Marcos Franz
Andrea Ros,Miquel García Borda
Miquel Fernández,Nerea Barros
Dermot Arrigan,Joshua Zamrycki
Jay Pharoah,Peter Serafinowicz
Javier Abad,Paula Morado
Ana Maria Orozco,Jon Arias
Belén López,Fernando Cayo
Goizalde Núñez,Toni Gómez
Alex Norton,Bobby Moynihan
Darío T. Pie,Gabino Rodríguez
Pastora Vega,Paula Echevarría
Daniel Ortiz,María Isabel Díaz
María Costas,Mela Casal
Carolina Yuste,Álvaro Cervantes
José Ramón Argoitia,Ramón Agirre
Dan Patrick,Ezequiel Cipols
Corey Johnson,Sam Worthington
Adrià Salazar,Mario Casas
Angie Cepeda,Eduardo Blanco
Ana Santos,Chelo Falcón
Liz Lobato,Verónica Forqué
Joaquín Climent,Marta Milans
Ana Villagrasa,Carlos Hipólito
Chino Darín,Silvia Pérez Cruz
Joaquín Climent,Maxi Iglesias
Antonio Durán 'Morris',Tamar Novas
Antonio Birabent,Leonardo Sbaraglia
Luis Bermejo,Maribel del Pino
Eduard Fernández,Enric Benavent
Carlos Areces,Miki Esparbé
Antonio Durán 'Morris',Itziar Castro
Adrián Lastra,Juanma Cifuentes
Adèle Exarchopoulos,Jérémie Laheurte
Pilar Castro,Ricardo Gómez
Nikola Stojanovic,Rainer Reiners
Diego Muñoz,Pablo Derqui
David Trejos,Fernando Solórzano
Eduard Fernández,Javi Coll
Godeliv Van den Brandt,Luis Zahera
Nicholas Hoult,Rupert Grint
Iñaki Mur,Pere Ponce
Belén Cuesta,Gracia Olayo
Jimmy Núñez,Nerea Barros
Geraldine Chaplin,Sönke Möhring
Penélope Guerrero,Verónica Sánchez
Leonor Watling,Édgar Vittorino
Berta Castañé,Mar Ayala
Alma Terzic,August Wittgenstein
Carmen Machi,José Ángel Egido
Abril Zamora,Ana Santos
Inma Cuesta,Roberto Enríquez
Iván Morales,Miquel Fernández
Emilio Palacios,Vicente Vergara
Adriana Ugarte,Eduardo Noriega
Brays Efe,Carlos Areces
Inma Cuesta,María Costas
Artur Busquets,Luis Bermejo
Camila Bossa,Carlos Hipólito
Antonio Durán 'Morris',Candela Peña
Benjamin Siksou,Benoît Pilot
Adrià Salazar,Stefan Weinert
Belén Cuesta,Teresa Rabal
Jaime Ordoñez,Joaquín Climent
Dairon Tallon,Olivier Bony
Emilio Gutiérrez Caba,Sílvia Abril
Eduardo Casanova,Juan Carlos Vellido
Jimmy Castro,Lidia Nené
Ana Villagrasa,Xabier Deive
Leonor Watling,Pilar Castro
Nadia de Santiago,Sergio Mur
Antonio Resines,Leonardo Sbaraglia
Borja Luna,Concha Velasco
Ella Jazz,Sanin Milavic
Pedro Alonso,Yon González
Karra Elejalde,Paco Sagarzazu
María Morales,Nuria Mencía
Emilio Gutiérrez Caba,Joaquín Furriel
Greg Kinnear,Matt Damon
Jesús Mosquera,María Pedraza
Anne Loiret,Léa Seydoux
Luis Tosar,Moustapha Oumarou
Blanca Suárez,David Seijo
Julián López,Miren Ibarguren
Karra Elejalde,Pau Cólera
Abel Folk,Muguet Franc
Ana Villagrasa,Patrick Criado
Shubham Saraf,Youssef Kerkour
Giselle Calderón,Neus Sanz
Nikola Stojanovic,Rubén Yuste
Clara Segura,Nora Navas
Angela Cremonte,Nico Romero
Gracia Olayo,María Isabel Díaz
Abdel Aziz El Mountassir,Isak Férriz
Malcolm Treviño-Sitté,Txema Blasco
Font García,Raúl Jiménez
Jaime Blanch,Rodolfo Sancho
Aina Clotet,Belén Rueda
Adriana Paz,Juan Carlos Messier
Alicia Sánchez,Marta Etura
Antonio Dechent,Mariona Pagès
Pau Durà,Pepa López
Ernesto Alterio,Sergio Mur
Ana Fernández,Concha Velasco
Chino Darín,Josep Maria Pou
John Leguizamo,Mel Brooks
Iván Mendes,Manolo Cardona
Joaquín Climent,Macarena García
Adrián Lastra,José Sacristán
Alba Galocha,Itziar Atienza
Abel Folk,Eli Iranzo
Camila Bossa,Xabier Deive
Julia Roberts,Zoe Graham
Carolina Yuste,Jorge Suquet
Benjamín Vicuña,Sergio Hernández
Bobby Moynihan,Peter Serafinowicz
Fabio Capello,Leo Messi
Sylvester Stallone,Tara Strong
Mariola Fuentes,Marta Torné
Andrew Lua,Miranda Gas
Berta Garcia,Sergi López
Patrick Warburton,Sylvester Stallone
Niko Verona,Yany Prado
Patricia López Arnaiz,Ángela Molina
Ledicia Sola,María Guinea
Eduard Fernández,Ramón Barea
Camila Bossa,Patrick Criado
Hugo Silva,Tomás Pozzi
Juanjo Almeida,María Pedraza
Iñigo Aranburu,Nacho Sánchez
José Coronado,Ledicia Sola
Anna Moliner,José Sacristán
Cristina Plazas,Marta Aledo
Daniel Currás,Unax Ugalde
